year,pmid,author,coauthor,apid,cpid
2011-02-18T00:00:00,21316465,Raymond F. Anton,Konstantin E. Voronin,1774,3223
2011-02-18T00:00:00,21316465,Raymond F. Anton,Robert F. Woolson,1774,3292
2011-02-18T00:00:00,21316465,Raymond F. Anton,Tara M. Wright,1774,3296
2011-02-18T00:00:00,21316465,Raymond F. Anton,Joseph P. Schacht,1774,4071
2011-02-18T00:00:00,21316465,Raymond F. Anton,Lindsay M. Squeglia,1774,4436
2011-02-18T00:00:00,21316465,Patrick K. Randall,Raymond F. Anton,2853,1774
2011-02-18T00:00:00,21316465,Patrick K. Randall,Sarah W. Book,2853,1875
2011-02-18T00:00:00,21316465,Patrick K. Randall,Ann-charlotte E. Granholm-bentley,2853,2220
2011-02-18T00:00:00,21316465,Patrick K. Randall,William Clyde Griffin,2853,2228
2011-02-18T00:00:00,21316465,Patrick K. Randall,Joshua Paul Smith,2853,2403
2011-02-18T00:00:00,21316465,Patrick K. Randall,Patricia K. Latham,2853,2516
2011-02-18T00:00:00,21316465,Patrick K. Randall,Marcelo Fernando Lopez,2853,2564
2011-02-18T00:00:00,21316465,Patrick K. Randall,Kennerly S. Patrick,2853,2800
2011-02-18T00:00:00,21316465,Patrick K. Randall,Adrian  Reuben,2853,2881
2011-02-18T00:00:00,21316465,Patrick K. Randall,Suzanne Thomas Withers,2853,3155
2011-02-18T00:00:00,21316465,Patrick K. Randall,Lynn M.p. Veatch,2853,3210
2011-02-18T00:00:00,21316465,Patrick K. Randall,Konstantin E. Voronin,2853,3223
2011-02-18T00:00:00,21316465,Patrick K. Randall,Tara M. Wright,2853,3296
2011-02-18T00:00:00,21316465,Patrick K. Randall,Heather A. Boger,2853,3362
2011-02-18T00:00:00,21316465,Patrick K. Randall,Joseph P. Schacht,2853,4071
2011-02-18T00:00:00,21316465,Patrick K. Randall,Justin T. Gass,2853,3847
2011-02-18T00:00:00,21316465,Joseph P. Schacht,Raymond F. Anton,4071,1774
2011-02-18T00:00:00,21316465,Joseph P. Schacht,Patricia K. Latham,4071,2516
2011-02-18T00:00:00,21316465,Joseph P. Schacht,Patrick K. Randall,4071,2853
2011-02-18T00:00:00,21316465,Joseph P. Schacht,Konstantin E. Voronin,4071,3223
2011-02-18T00:00:00,21316465,Joseph P. Schacht,Tara M. Wright,4071,3296
2011-02-18T00:00:00,21329880,Philip Henry Howe,Harry Adolph Drabkin,3522,2243
2011-02-18T00:00:00,21329880,Philip Henry Howe,Patrick  Nasarre,3522,2793
2011-02-18T00:00:00,21329880,Philip Henry Howe,Robert M. Gemmill,3522,2906
2011-02-18T00:00:00,21329880,Philip Henry Howe,Yong  Jiang,3522,3778
2011-02-18T00:00:00,21329880,Philip Henry Howe,Breege Veronica Howley,3522,4031
2011-02-18T00:00:00,21335370,Robert Neal Axon,Patrick J. Cawley,1796,1945
2011-02-18T00:00:00,21335370,Robert Neal Axon,William P. Moran,1796,2697
2011-02-18T00:00:00,21335370,Robert Neal Axon,Fletcher T. Penney,1796,2808
2011-02-18T00:00:00,21335370,Robert Neal Axon,Thomas Rogers Kyle,1796,3180
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Robert Neal Axon,2113,1796
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Charles F. Bratton,2113,1892
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Hazel Lavelle Breland,2113,1894
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Cheryl Patrice Lynch,2113,2014
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Kimberly S. Davis,2113,2045
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Clara E. Dismuke,2113,2071
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Mulugeta Gebreselassie Gebregziabher,2113,2190
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Anouk L. Grubaugh,2113,2231
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Bonnie B Harris,2113,2272
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Kelly Jean Hunt,2113,2341
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Brad A. Keith,2113,2426
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Rebecca Grant Knapp,2113,2460
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Patrick D. Mauldin,2113,2612
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,William P. Moran,2113,2697
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Martina  Mueller,2113,2718
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Charlene A. Pope,2113,2826
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Sujeeve S. Bains,2113,3115
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Nichole Tripician Tanner,2113,3562
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,David J. Taber,2113,3643
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,James J. Prisciandaro,2113,3676
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Titte Rajagopal Srinivas,2113,3764
2011-02-18T00:00:00,21335370,Leonard Ehianu Egede,Joni Strom Williams,2113,4144
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Robert Neal Axon,2190,1796
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Thierry  Bacro,2190,1802
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Cheryl Patrice Lynch,2190,2014
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Leonard Ehianu Egede,2190,2113
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Marvella Elizabeth Ford,2190,2166
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Bonnie B Harris,2190,2272
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Kelly Jean Hunt,2190,2341
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Janice D. Key,2190,2437
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Linda Dowdee Marsh,2190,2605
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Jill G. Mauldin,2190,2610
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Patrick D. Mauldin,2190,2612
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Martina  Mueller,2190,2718
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Peter L Zwerner,2190,3329
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Chanita Ann Hughes Halbert,2190,3381
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Nichole Tripician Tanner,2190,3562
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Kenneth I. Vaden,2190,4079
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,Caitlyn Nicole Ellerbe,2190,4412
2011-02-18T00:00:00,21335370,Mulugeta Gebreselassie Gebregziabher,David M Neyens,2190,4512
2011-02-18T00:00:00,21335370,Kelly Jean Hunt,Cheryl Patrice Lynch,2341,2014
2011-02-18T00:00:00,21335370,Kelly Jean Hunt,Jyotika  Fernandes,2341,2152
2011-02-18T00:00:00,21335370,Kelly Jean Hunt,Mulugeta Gebreselassie Gebregziabher,2341,2190
2011-02-18T00:00:00,21335370,Kelly Jean Hunt,Jeffrey E. Korte,2341,2469
2011-02-18T00:00:00,21335370,Kelly Jean Hunt,Jill G. Mauldin,2341,2610
2011-02-18T00:00:00,21335370,Kelly Jean Hunt,Ida J. Spruill,2341,3078
2011-02-18T00:00:00,21335370,Kelly Jean Hunt,Gabriel  Virella,2341,3218
2011-02-18T00:00:00,21335370,Kelly Jean Hunt,Maria F Lopes-virella,2341,3219
2011-02-18T00:00:00,21335370,Kelly Jean Hunt,Abeba Abraha Teklehaimanot,2341,4406
2011-02-18T00:00:00,21335370,Kelly Jean Hunt,Caitlyn Nicole Ellerbe,2341,4412
2011-02-18T00:00:00,21335370,Kelly Jean Hunt,David M Neyens,2341,4512
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,Robert Neal Axon,2612,1796
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,John A. Bosso,2612,1878
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,Elisha L. Brownfield,2612,1902
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,Peter B. Cotton,2612,2009
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,Cheryl Patrice Lynch,2612,2014
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,Valerie Lynne Durkalski-mauldin,2612,2099
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,Mulugeta Gebreselassie Gebregziabher,2612,2190
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,William P. Moran,2612,2697
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,Jean M. Nappi,2612,2735
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,Fletcher T. Penney,2612,2808
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,Qi  Pauls,2612,2840
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,Cassandra D. Salgado,2612,2945
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,Amy N. Thompson,2612,3156
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,Thomas Rogers Kyle,2612,3180
2011-02-18T00:00:00,21335370,Patrick D. Mauldin,Joni Strom Williams,2612,4144
2011-02-19T00:00:00,21332380,Richard R. Drake,Lauren Elizabeth Ball,3543,1818
2011-02-19T00:00:00,21332380,Richard R. Drake,Chadrick E. Denlinger,3543,1963
2011-02-19T00:00:00,21332380,Richard R. Drake,Marina Yu Zemskova,3543,2616
2011-02-19T00:00:00,21332380,Richard R. Drake,Elizabeth Ellen Jones,3543,4050
2011-02-19T00:00:00,21332380,Richard R. Drake,Benjamin Adam Neely,3543,4109
2011-02-19T00:00:00,21332380,Richard R. Drake,Zhiwei  Ye,3543,4403
2011-02-19T00:00:00,21336553,Pal  Suranyi,Gary F. Headden,3519,2288
2011-02-19T00:00:00,21336553,Pal  Suranyi,Peter L Zwerner,3519,3329
2011-02-19T00:00:00,21336642,Anil Gopalakrishna Rao,Jeanne G. Hill,2855,2307
2011-02-19T00:00:00,21336642,Anil Gopalakrishna Rao,Paul G. Thacker,2855,3725
2011-02-20T00:00:00,21332228,Konstantin German Kornev,Frank  Alexis,4620,4529
2011-02-20T00:00:00,21332228,Konstantin German Kornev,Igor A. Luzinov,4620,4647
2011-02-20T00:00:00,21332228,Konstantin German Kornev,Stephen E Creager,4620,4730
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Charles S. Greenberg,2202,2025
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Florence N. Hutchison,2202,2346
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Diane L. Kamen,2202,2416
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Margaret  Markiewicz,2202,2600
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Tamara Kristine Nowling,2202,2762
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,James C. Oates,2202,2766
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Janardan P. Pandey,2202,2794
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Baerbel  Rohrer,2202,2908
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Edwin A. Smith,2202,3052
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Ida J. Spruill,2202,3078
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Stephen  Tomlinson,2202,3168
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Xian-kui  Zhang,2202,3321
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Paula Sofia Amaral Sal Ramos,2202,3527
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Melissa Ann Cunningham,2202,3635
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Mara Lindsay Lennard Richard,2202,4084
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Pengfei  Li,2202,4119
2011-02-20T00:00:00,21336280,Gary S. Gilkeson,Erin L Collins,2202,4322
2011-02-20T00:00:00,21336280,Diane L. Kamen,Andrew Booth Lawson,2416,1729
2011-02-20T00:00:00,21336280,Diane L. Kamen,Hazel Lavelle Breland,2416,1894
2011-02-20T00:00:00,21336280,Diane L. Kamen,Gary S. Gilkeson,2416,2202
2011-02-20T00:00:00,21336280,Diane L. Kamen,Tamara Kristine Nowling,2416,2762
2011-02-20T00:00:00,21336280,Diane L. Kamen,James C. Oates,2416,2766
2011-02-20T00:00:00,21336280,Diane L. Kamen,Ida J. Spruill,2416,3078
2011-02-20T00:00:00,21336280,Diane L. Kamen,David O. Sword,2416,3130
2011-02-20T00:00:00,21336280,Diane L. Kamen,Paula Sofia Amaral Sal Ramos,2416,3527
2011-02-20T00:00:00,21336280,Diane L. Kamen,John E. Vena,2416,3975
2011-02-21T00:00:00,21338244,Truman Roscoe Brown,Tanya Nadine Turan,3176,3136
2011-02-21T00:00:00,21338244,Truman Roscoe Brown,Jens H. Jensen,3176,3457
2011-02-21T00:00:00,21339413,Christian J. Streck,Andre  Hebra,1981,1767
2011-02-21T00:00:00,21339413,Christian J. Streck,Jeanne G. Hill,1981,2307
2011-02-21T00:00:00,21339413,Christian J. Streck,Lee R. Leddy,1981,2567
2011-02-21T00:00:00,21339413,Christian J. Streck,Robert A Cina,1981,2842
2011-02-21T00:00:00,21339413,Christian J. Streck,Sally A. Webb,1981,3254
2011-02-21T00:00:00,21339413,Christian J. Streck,W. Scott Russell,1981,3299
2011-02-21T00:00:00,21339413,Christian J. Streck,Pinckney Johnstone Maxwell,1981,3523
2011-02-21T00:00:00,21339413,Christian J. Streck,Brent M. Jewett,1981,4201
2011-02-21T00:00:00,21339413,Christian J. Streck,Aaron P. Lesher,1981,4236
2011-02-21T00:00:00,21637377,Dhandapani  Kuppuswamy,Catalin F. Baicu,2489,1807
2011-02-21T00:00:00,21637377,Dhandapani  Kuppuswamy,Paul J. Mcdermott,2489,2629
2011-02-21T00:00:00,21637377,Dhandapani  Kuppuswamy,Sundaravadivel  Balasubramanian,2489,3114
2011-02-21T00:00:00,21637377,Dhandapani  Kuppuswamy,Harinath  Kasiganesan,2489,3436
2011-02-21T00:00:00,21637377,Dhandapani  Kuppuswamy,Ryan T. Kendall,2489,4380
2011-02-21T00:00:00,21637377,Dhandapani  Kuppuswamy,Kamala Prabha Sundararaj,2489,4388
2011-02-22T00:00:00,21334643,Thomas G. Smith,Lisa Katherine Kerr,3055,2547
2011-02-22T00:00:00,21334643,Thomas G. Smith,Shannon  Richards-slaughter,3055,2888
2011-02-22T00:00:00,21334643,Thomas G. Smith,Jeffrey G Wong,3055,3287
2011-02-22T00:00:00,21343176,Joe Boyd Blumer,Scott T. Eblen,1863,2104
2011-02-22T00:00:00,21343176,Joe Boyd Blumer,Elizabeth Ellen Jones,1863,4050
2011-02-22T00:00:00,21343176,Joe Boyd Blumer,Ningfei  An,1863,4111
2011-02-22T00:00:00,21343176,Joe Boyd Blumer,Zhiwei  Ye,1863,4403
2011-02-22T00:00:00,21343634,Brooke James Damon,Martin  Morad,4044,2595
2011-02-22T00:00:00,21343634,Brooke James Damon,Naohiro  Yamaguchi,4044,2736
2011-02-22T00:00:00,21421176,Carla K. Danielson,Michael Andrew De Arellano,2037,2050
2011-02-22T00:00:00,21421176,Carla K. Danielson,Joan  Herbert,2037,2296
2011-02-22T00:00:00,21421176,Carla K. Danielson,Christopher G. Pelic,2037,2805
2011-02-22T00:00:00,21421176,Carla K. Danielson,Alyssa A. Rheingold,2037,2885
2011-02-22T00:00:00,21421176,Carla K. Danielson,Kenneth J. Ruggiero,2037,2926
2011-02-22T00:00:00,21421176,Carla K. Danielson,Benjamin E. Saunders,2037,2955
2011-02-22T00:00:00,21421176,Carla K. Danielson,Mary Lou Shoemaker,2037,3019
2011-02-22T00:00:00,21421176,Carla K. Danielson,Cristina M. Lopez,2037,3630
2011-02-22T00:00:00,21421176,Carla K. Danielson,Janice M. Hazy,2037,3661
2011-02-22T00:00:00,21421176,Carla K. Danielson,Tatiana M. Davidson,2037,3763
2011-02-22T00:00:00,21421176,Carla K. Danielson,Zachary W. Adams,2037,4300
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Ronald E. Acierno,2443,1733
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Connie Lee Best,2443,1851
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Constance  Guille,2443,1996
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Carla K. Danielson,2443,2037
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Michael Andrew De Arellano,2443,2050
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Rochelle F. Hanson,2443,2261
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Kristyn  Zajac,2443,2486
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Michael R. Mccart,2443,2622
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Jenna L. Mccauley,2443,2623
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Heidi S Resnick,2443,2879
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Alyssa A. Rheingold,2443,2885
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Kenneth J. Ruggiero,2443,2926
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Benjamin E. Saunders,2443,2955
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Daniel W. Smith,2443,3051
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Wendy Anne Muzzy,2443,3766
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Melissa E. Milanak,2443,4289
2011-02-22T00:00:00,21421176,Dean G. Kilpatrick,Zachary W. Adams,2443,4300
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Ronald E. Acierno,2926,1733
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Daniel Frank Gros,2926,2034
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Carla K. Danielson,2926,2037
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Rochelle F. Hanson,2926,2261
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Dean G. Kilpatrick,2926,2443
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Kristyn  Zajac,2926,2486
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Michael R. Mccart,2926,2622
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Jenna L. Mccauley,2926,2623
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Heidi S Resnick,2926,2879
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Benjamin E. Saunders,2926,2955
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Daniel W. Smith,2926,3051
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Sachin Kantilal Patel,2926,3599
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Cristina M. Lopez,2926,3630
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Tatiana M. Davidson,2926,3763
2011-02-22T00:00:00,21421176,Kenneth J. Ruggiero,Zachary W. Adams,2926,4300
2011-02-22T00:00:00,21421176,Benjamin E. Saunders,Connie Lee Best,2955,1851
2011-02-22T00:00:00,21421176,Benjamin E. Saunders,Carla K. Danielson,2955,2037
2011-02-22T00:00:00,21421176,Benjamin E. Saunders,Rochelle F. Hanson,2955,2261
2011-02-22T00:00:00,21421176,Benjamin E. Saunders,Dean G. Kilpatrick,2955,2443
2011-02-22T00:00:00,21421176,Benjamin E. Saunders,Kristyn  Zajac,2955,2486
2011-02-22T00:00:00,21421176,Benjamin E. Saunders,Heidi S Resnick,2955,2879
2011-02-22T00:00:00,21421176,Benjamin E. Saunders,Alyssa A. Rheingold,2955,2885
2011-02-22T00:00:00,21421176,Benjamin E. Saunders,Daniel W. Smith,2955,3051
2011-02-22T00:00:00,21421176,Benjamin E. Saunders,Cynthia Cupit Swenson,2955,3127
2011-02-22T00:00:00,21421176,Benjamin E. Saunders,Zachary W. Adams,2955,4300
2011-02-23T00:00:00,21344472,Elizabeth Garrett Mayer,Megan K. Baker,2116,1813
2011-02-23T00:00:00,21344472,Elizabeth Garrett Mayer,Harry S. Clarke,2116,1982
2011-02-23T00:00:00,21344472,Elizabeth Garrett Mayer,Harry Adolph Drabkin,2116,2243
2011-02-23T00:00:00,21344472,Elizabeth Garrett Mayer,Philip D. Hall,2116,2249
2011-02-23T00:00:00,21344472,Elizabeth Garrett Mayer,Jennifer L. Harper,2116,2271
2011-02-23T00:00:00,21344472,Elizabeth Garrett Mayer,Amy Elizabeth Herrin Wahlquist,2116,2299
2011-02-23T00:00:00,21344472,Elizabeth Garrett Mayer,Joseph M. Jenrette,2116,2382
2011-02-23T00:00:00,21344472,Elizabeth Garrett Mayer,Omar Mohamed Moussa,2116,2706
2011-02-23T00:00:00,21344472,Elizabeth Garrett Mayer,Patrick  Nasarre,2116,2793
2011-02-23T00:00:00,21344472,Elizabeth Garrett Mayer,Robert M. Gemmill,2116,2906
2011-02-23T00:00:00,21344472,Elizabeth Garrett Mayer,Anand K. Sharma,2116,3007
2011-02-23T00:00:00,21344472,Elizabeth Garrett Mayer,Carol A. Sherman,2116,3016
2011-02-23T00:00:00,21344472,Elizabeth Garrett Mayer,Keisuke  Shirai,2116,3017
2011-02-23T00:00:00,21345450,Robert  Best,Rick L. Olson,4432,2899
2011-02-23T00:00:00,21345975,Michael Gregory Janech,Milos N Budisavljevic,2362,1910
2011-02-23T00:00:00,21345975,Michael Gregory Janech,Wayne R Fitzgibbon,2362,2158
2011-02-23T00:00:00,21345975,Michael Gregory Janech,David W. Ploth,2362,2822
2011-02-23T00:00:00,21345975,Michael Gregory Janech,Juan Carlos Q. Velez,2362,3212
2011-02-23T00:00:00,21345975,Michael Gregory Janech,Viswanathan  Ramakrishnan,2362,3564
2011-02-23T00:00:00,21345975,Michael Gregory Janech,Nithin  Karakala,2362,3717
2011-02-23T00:00:00,21345975,Michael Gregory Janech,John M. Arthur,2362,4
2011-02-23T00:00:00,21345975,Michael Gregory Janech,Benjamin Adam Neely,2362,4109
2011-02-23T00:00:00,21345975,Michael Gregory Janech,Ningfei  An,2362,4111
2011-02-23T00:00:00,21345975,John M. Arthur,Milos N Budisavljevic,4,1910
2011-02-23T00:00:00,21345975,John M. Arthur,Michael Gregory Janech,4,2362
2011-02-23T00:00:00,21345975,John M. Arthur,James C. Oates,4,2766
2011-02-23T00:00:00,21345975,John M. Arthur,Juan Carlos Q. Velez,4,3212
2011-02-23T00:00:00,21345975,John M. Arthur,Nithin  Karakala,4,3717
2011-02-23T00:00:00,21345975,John M. Arthur,Benjamin Adam Neely,4,4109
2011-02-23T00:00:00,21345975,John M. Arthur,Ningfei  An,4,4111
2011-02-23T00:00:00,21349579,Martin  Morad,Donald R. Menick,2595,2650
2011-02-23T00:00:00,21349579,Martin  Morad,Naohiro  Yamaguchi,2595,2736
2011-02-23T00:00:00,21349579,Martin  Morad,Brooke James Damon,2595,4044
2011-02-23T00:00:00,21349579,Martin  Morad,Hua  Wei,2595,4337
2011-02-23T00:00:00,21351127,Eric S. Rovner,Nancy S. Curry,2917,2032
2011-02-23T00:00:00,21351127,Eric S. Rovner,Ross A. Rames,2917,2847
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,James H. Abernathy,1876,1728
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Berry S. Anderson,1876,1763
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Thomas Karl Byrne,1876,1920
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Colleen Ann Hanlon,1876,1925
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Sallie  Campbell,1876,1930
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Patrick J. Cawley,1876,1945
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Harry A. Demos,1876,2056
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Shannon Jordan Drayton,1876,2091
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Mark S. George,1876,2195
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Anouk L. Grubaugh,1876,2231
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Mcleod Frampton Gwynette,1876,2241
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Joan  Herbert,1876,2296
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Katherine A. Morgan,1876,2698
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Patrick Mahlen O'neil,1876,2778
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Stefanie M. Owczarski,1876,2786
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Christopher G. Pelic,1876,2805
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Scott T. Reeves,1876,2872
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Donna Rae Roberts,1876,2901
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Ryan J. Gunselman,1876,2931
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Mary Lou Shoemaker,1876,3019
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Edward Baron Short,1876,3021
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Arthur R. Smith,1876,3048
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Kelly Stephenson Barth,1876,3089
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Istvan  Takacs,1876,3133
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Thomas I. Epperson,1876,3159
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Truman Roscoe Brown,1876,3176
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Thomas Whitley Uhde,1876,3188
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Eva R. Serber,1876,3548
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Sarah Kathryn Galloway,1876,3553
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Wendy E. Balliet,1876,3566
2011-02-23T00:00:00,21352881,Jeffrey J. Borckardt,Janice M. Hazy,1876,3661
2011-02-23T00:00:00,21352881,Mark S. George,James H. Abernathy,2195,1728
2011-02-23T00:00:00,21352881,Mark S. George,Berry S. Anderson,2195,1763
2011-02-23T00:00:00,21352881,Mark S. George,Jeffrey J. Borckardt,2195,1876
2011-02-23T00:00:00,21352881,Mark S. George,Colleen Ann Hanlon,2195,1925
2011-02-23T00:00:00,21352881,Mark S. George,Harry A. Demos,2195,2056
2011-02-23T00:00:00,21352881,Mark S. George,Edward Mark Kantor,2195,2125
2011-02-23T00:00:00,21352881,Mark S. George,Mark B Hamner,2195,2257
2011-02-23T00:00:00,21352881,Mark S. George,Karen J. Hartwell,2195,2277
2011-02-23T00:00:00,21352881,Mark S. George,Vanessa K. Hinson,2195,2309
2011-02-23T00:00:00,21352881,Mark S. George,Xingbao  Li,2195,2554
2011-02-23T00:00:00,21352881,Mark S. George,Patrick Mahlen O'neil,2195,2778
2011-02-23T00:00:00,21352881,Mark S. George,Christopher G. Pelic,2195,2805
2011-02-23T00:00:00,21352881,Mark S. George,Scott T. Reeves,2195,2872
2011-02-23T00:00:00,21352881,Mark S. George,Donna Rae Roberts,2195,2901
