year,pmid,author,coauthor,apid,cpid
2013-02-13T00:00:00,23404634,Louis J. Guillette,Satomi  Kohno,2556,2940
2013-02-13T00:00:00,23404634,Louis J. Guillette,Benjamin B. Parrott,2556,4025
2013-02-13T00:00:00,23404634,Louis J. Guillette,Lori  Cruze,2556,3894
2013-02-13T00:00:00,23408511,Emil Georgiev Alexov,Yan  Gao,4520,4398
2013-02-13T00:00:00,23408511,Emil Georgiev Alexov,Mark Alan Blenner,4520,4481
2013-02-13T00:00:00,23408511,Emil Georgiev Alexov,Feng  Ding,4520,4532
2013-02-13T00:00:00,23408671,Alan C. Finley,Thomas E. Brothers,1732,1897
2013-02-13T00:00:00,23408671,Alan C. Finley,Charles S. Greenberg,1732,2025
2013-02-13T00:00:00,23408671,Alan C. Finley,Bruce M. Elliott,1732,2118
2013-02-13T00:00:00,23408671,Alan C. Finley,Larry C. Field,1732,2154
2013-02-13T00:00:00,23408671,Alan C. Finley,George J. Guldan,1732,2236
2013-02-13T00:00:00,23408671,Alan C. Finley,David N. Lewin,1732,2542
2013-02-13T00:00:00,23408671,Alan C. Finley,Scott T. Reeves,1732,2872
2013-02-13T00:00:00,23408671,Alan C. Finley,Mario Augusto Castillo-sang,1732,3699
2013-02-13T00:00:00,23408671,Charles S. Greenberg,Alan C. Finley,2025,1732
2013-02-13T00:00:00,23408671,Charles S. Greenberg,Barton L. Sachs,2025,1860
2013-02-13T00:00:00,23408671,Charles S. Greenberg,Christopher  Davies,2025,2041
2013-02-13T00:00:00,23418583,Roger R. Markwald,David H. Bernanke,2601,1849
2013-02-13T00:00:00,23418583,Roger R. Markwald,Thomas A. Dix,2601,2072
2013-02-13T00:00:00,23418583,Roger R. Markwald,Christopher J. Drake,2601,2089
2013-02-13T00:00:00,23418583,Roger R. Markwald,Sibnath  Ghatak,2601,2197
2013-02-13T00:00:00,23418583,Roger R. Markwald,Stanley  Hoffman,2601,2318
2013-02-13T00:00:00,23418583,Roger R. Markwald,Christine B. Kern,2601,2432
2013-02-13T00:00:00,23418583,Roger R. Markwald,Edward L. Krug,2601,2482
2013-02-13T00:00:00,23418583,Roger R. Markwald,Suniti  Misra,2601,2674
2013-02-13T00:00:00,23418583,Roger R. Markwald,Corey H. Mjaatvedt,2601,2677
2013-02-13T00:00:00,23418583,Roger R. Markwald,Russell A. Norris,2601,2760
2013-02-13T00:00:00,23418583,Roger R. Markwald,Yukiko  Sugi,2601,3116
2013-02-13T00:00:00,23418583,Roger R. Markwald,Thomas Keith Borg,2601,3162
2013-02-13T00:00:00,23418583,Roger R. Markwald,Thomas C. Trusk,2601,3181
2013-02-13T00:00:00,23418583,Roger R. Markwald,Waleed  Twal,2601,3187
2013-02-13T00:00:00,23418583,Roger R. Markwald,Richard P. Visconti,2601,3220
2013-02-13T00:00:00,23418583,Roger R. Markwald,Arno  Wessels,2601,3262
2013-02-13T00:00:00,23418583,Roger R. Markwald,Michael J. Yost,2601,3595
2013-02-13T00:00:00,23418583,Roger R. Markwald,Brooke James Damon,2601,4044
2013-02-13T00:00:00,23418583,Roger R. Markwald,Ricardo A. Moreno,2601,4102
2013-02-13T00:00:00,23418583,Roger R. Markwald,Susan Marie Lessner,2601,4424
2013-02-13T00:00:00,23418583,Roger R. Markwald,Rich  Goodwin,2601,4549
2013-02-13T00:00:00,23418583,Roger R. Markwald,Ying  Mei,2601,4669
2013-02-13T00:00:00,23418583,Roger R. Markwald,Amod A Ogale,2601,4689
2013-02-13T00:00:00,23418583,Thomas Keith Borg,Stephen Austin Fann,3162,3545
2013-02-13T00:00:00,23418583,Thomas Keith Borg,Delphine  Dean,3162,4535
2013-02-13T00:00:00,23418589,Marcelo Raul Vargas,Mariana Atina Pehar,3704,3703
2013-02-13T00:00:00,25166369,Michael R. Gold,Salvatore  Chiaramida,2209,1971
2013-02-13T00:00:00,25166369,Michael R. Gold,Frank A. Cuoco,2209,2030
2013-02-13T00:00:00,25166369,Michael R. Gold,Valerian  Fernandes,2209,2151
2013-02-13T00:00:00,25166369,Michael R. Gold,Nancy Judson Finch,2209,2155
2013-02-13T00:00:00,25166369,Michael R. Gold,David  Gregg,2209,2226
2013-02-13T00:00:00,25166369,Michael R. Gold,Robert B. Leman,2209,2534
2013-02-13T00:00:00,25166369,Michael R. Gold,Rupak D. Mukherjee,2209,2720
2013-02-13T00:00:00,25166369,Michael R. Gold,Christopher D. Nielsen,2209,2750
2013-02-13T00:00:00,25166369,Michael R. Gold,John L. Sturdivant,2209,3112
2013-02-13T00:00:00,25166369,Michael R. Gold,Marian H. Taylor,2209,3140
2013-02-13T00:00:00,25166369,Michael R. Gold,John Marcus Wharton,2209,3264
2013-02-13T00:00:00,25166369,Michael R. Gold,Dannah W. Wray,2209,3295
2013-02-13T00:00:00,25166369,Michael R. Gold,Eva R. Serber,2209,3548
2013-02-13T00:00:00,25166369,Michael R. Gold,Anil B. Rajendra,2209,3796
2013-02-14T00:00:00,23415658,Kathleen T Brady,Sudie  Back,2,1801
2013-02-14T00:00:00,23415658,Kathleen T Brady,Colleen Ann Hanlon,2,1925
2013-02-14T00:00:00,23415658,Kathleen T Brady,Jeffrey S. Cluver,2,1989
2013-02-14T00:00:00,23415658,Kathleen T Brady,Deborah V. Deas-nesmith,2,2051
2013-02-14T00:00:00,23415658,Kathleen T Brady,Elizabeth J. Santa Ana,2,2115
2013-02-14T00:00:00,23415658,Kathleen T Brady,Kevin M. Gray,2,2222
2013-02-14T00:00:00,23415658,Kathleen T Brady,Karen J. Hartwell,2,2277
2013-02-14T00:00:00,23415658,Kathleen T Brady,Louise F. Haynes,2,2285
2013-02-14T00:00:00,23415658,Kathleen T Brady,Jane Elizabeth Joseph,2,2376
2013-02-14T00:00:00,23415658,Kathleen T Brady,Peter W. Kalivas,2,2413
2013-02-14T00:00:00,23415658,Kathleen T Brady,Kirk Allen Meekins,2,2414
2013-02-14T00:00:00,23415658,Kathleen T Brady,Therese K. Killeen,2,2442
2013-02-14T00:00:00,23415658,Kathleen T Brady,Jeffrey E. Korte,2,2469
2013-02-14T00:00:00,23415658,Kathleen T Brady,Markus J. Kruesi,2,2481
2013-02-14T00:00:00,23415658,Kathleen T Brady,Steven D. Larowe,2,2512
2013-02-14T00:00:00,23415658,Kathleen T Brady,Xingbao  Li,2,2554
2013-02-14T00:00:00,23415658,Kathleen T Brady,Robert J. Malcolm,2,2591
2013-02-14T00:00:00,23415658,Kathleen T Brady,Jenna L. Mccauley,2,2623
2013-02-14T00:00:00,23415658,Kathleen T Brady,Aimee Louise Mcrae-clark,2,2643
2013-02-14T00:00:00,23415658,Kathleen T Brady,Margaret Marie Moran-santa Maria,2,2696
2013-02-14T00:00:00,23415658,Kathleen T Brady,Donald L. Myrick,2,2732
2013-02-14T00:00:00,23415658,Kathleen T Brady,Nathaniel Lee Baker,2,2733
2013-02-14T00:00:00,23415658,Kathleen T Brady,Patrick K. Randall,2,2853
2013-02-14T00:00:00,23415658,Kathleen T Brady,Michael E. Saladin,2,2942
2013-02-14T00:00:00,23415658,Kathleen T Brady,Ann-catherin  Simpson,2,3032
2013-02-14T00:00:00,23415658,Kathleen T Brady,Susan C. Sonne,2,3066
2013-02-14T00:00:00,23415658,Kathleen T Brady,Eve G. Spratt,2,3076
2013-02-14T00:00:00,23415658,Kathleen T Brady,Kelly Stephenson Barth,2,3089
2013-02-14T00:00:00,23415658,Kathleen T Brady,Suzanne Thomas Withers,2,3155
2013-02-14T00:00:00,23415658,Kathleen T Brady,Bryan K. Tolliver,2,3167
2013-02-14T00:00:00,23415658,Kathleen T Brady,Sharon Dziuba Yeatts,2,3306
2013-02-14T00:00:00,23415658,Kathleen T Brady,Elisabeth L Kryway,2,3418
2013-02-14T00:00:00,23415658,Kathleen T Brady,Viswanathan  Ramakrishnan,2,3564
2013-02-14T00:00:00,23415658,Kathleen T Brady,James J. Prisciandaro,2,3676
2013-02-14T00:00:00,23415658,Kathleen T Brady,Katrina  Fryar,2,4074
2013-02-14T00:00:00,23415658,Kathleen T Brady,Katie  Reilly,2,4077
2013-02-14T00:00:00,23415658,Kathleen T Brady,Randall  Alexander,2,4128
2013-02-14T00:00:00,23415658,Kathleen T Brady,Julianne C. Flanagan,2,3877
2013-02-14T00:00:00,23415658,Karen J. Hartwell,Colleen Ann Hanlon,2277,1925
2013-02-14T00:00:00,23415658,Karen J. Hartwell,Louise F. Haynes,2277,2285
2013-02-14T00:00:00,23415658,Karen J. Hartwell,Xingbao  Li,2277,2554
2013-02-14T00:00:00,23415658,Karen J. Hartwell,Aimee Louise Mcrae-clark,2277,2643
2013-02-14T00:00:00,23415658,Karen J. Hartwell,Elisabeth L Kryway,2277,3418
2013-02-14T00:00:00,23415658,Aimee Louise Mcrae-clark,Kathleen T Brady,2643,2
2013-02-14T00:00:00,23415658,Aimee Louise Mcrae-clark,Karen J. Hartwell,2643,2277
2013-02-14T00:00:00,23415658,Aimee Louise Mcrae-clark,Jane Elizabeth Joseph,2643,2376
2013-02-14T00:00:00,23415658,Aimee Louise Mcrae-clark,Therese K. Killeen,2643,2442
2013-02-14T00:00:00,23415658,Aimee Louise Mcrae-clark,Margaret Marie Moran-santa Maria,2643,2696
2013-02-14T00:00:00,23415658,Aimee Louise Mcrae-clark,Nathaniel Lee Baker,2643,2733
2013-02-14T00:00:00,23415658,Aimee Louise Mcrae-clark,Michael E. Saladin,2643,2942
2013-02-14T00:00:00,23415658,Aimee Louise Mcrae-clark,Susan C. Sonne,2643,3066
2013-02-14T00:00:00,23415658,Aimee Louise Mcrae-clark,Bryan K. Tolliver,2643,3167
2013-02-14T00:00:00,23415658,Aimee Louise Mcrae-clark,Elisabeth L Kryway,2643,3418
2013-02-14T00:00:00,23415658,Aimee Louise Mcrae-clark,James J. Prisciandaro,2643,3676
2013-02-14T00:00:00,23415658,Waleed  Twal,Monika  Gooz,3187,1836
2013-02-14T00:00:00,23415658,Waleed  Twal,Samar M. Hammad,3187,2254
2013-02-14T00:00:00,23415658,Waleed  Twal,Thomas C. Trusk,3187,3181
2013-02-14T00:00:00,23415658,Waleed  Twal,Marion A Cooley,3187,3396
2013-02-14T00:00:00,23415658,Waleed  Twal,Susan Marie Lessner,3187,4424
2013-02-15T00:00:00,23410875,Francis G. Spinale,James H. Abernathy,3075,1728
2013-02-15T00:00:00,23410875,Francis G. Spinale,Calvert C. Alpert,3075,1758
2013-02-15T00:00:00,23410875,Francis G. Spinale,Catalin F. Baicu,3075,1807
2013-02-15T00:00:00,23410875,Francis G. Spinale,Scott M. Bradley,3075,1887
2013-02-15T00:00:00,23410875,Francis G. Spinale,Amy Dodd Bradshaw,3075,1888
2013-02-15T00:00:00,23410875,Francis G. Spinale,Chadrick E. Denlinger,3075,1963
2013-02-15T00:00:00,23410875,Francis G. Spinale,Fred A. Crawford,3075,2018
2013-02-15T00:00:00,23410875,Francis G. Spinale,Arthur Jackson Crumbley,3075,2023
2013-02-15T00:00:00,23410875,Francis G. Spinale,Geoffrey A. Forbus,3075,2164
2013-02-15T00:00:00,23410875,Francis G. Spinale,Eric M. Graham,3075,2219
2013-02-15T00:00:00,23410875,Francis G. Spinale,Latha  Hebbar,3075,2290
2013-02-15T00:00:00,23410875,Francis G. Spinale,John S. Ikonomidis,3075,2349
2013-02-15T00:00:00,23410875,Francis G. Spinale,Jerry Ewing Squires,3075,2383
2013-02-15T00:00:00,23410875,Francis G. Spinale,Jeffrey A. Jones,3075,2400
2013-02-15T00:00:00,23410875,Francis G. Spinale,John M. Kratz,3075,2475
2013-02-15T00:00:00,23410875,Francis G. Spinale,Paul J. Mcdermott,3075,2629
2013-02-15T00:00:00,23410875,Francis G. Spinale,Rupak D. Mukherjee,3075,2720
2013-02-15T00:00:00,23410875,Francis G. Spinale,Scott T. Reeves,3075,2872
2013-02-15T00:00:00,23410875,Francis G. Spinale,Marvin Michael Swindle,3075,3129
2013-02-15T00:00:00,23410875,Francis G. Spinale,John M. Toole,3075,3169
2013-02-15T00:00:00,23410875,Francis G. Spinale,Robert D. Warters,3075,3246
2013-02-15T00:00:00,23410875,Francis G. Spinale,Michael R. Zile,3075,3327
2013-02-15T00:00:00,23410875,Francis G. Spinale,Robert E. Stroud,3075,3558
2013-02-15T00:00:00,23410875,Francis G. Spinale,Ebony Jade Hilton,3075,3664
2013-02-15T00:00:00,23410875,Francis G. Spinale,Michel J Sabbagh,3075,3739
2013-02-15T00:00:00,23410875,Francis G. Spinale,Laura Simmons Spruill,3075,3753
2013-02-15T00:00:00,23410875,Francis G. Spinale,Jean M. Ruddy,3075,4259
2013-02-15T00:00:00,23410875,Francis G. Spinale,Kimberly Elaine Mchugh,3075,3959
2013-02-15T00:00:00,23498287,Mark S. George,James H. Abernathy,2195,1728
2013-02-15T00:00:00,23498287,Mark S. George,Berry S. Anderson,2195,1763
2013-02-15T00:00:00,23498287,Mark S. George,Jeffrey J. Borckardt,2195,1876
2013-02-15T00:00:00,23498287,Mark S. George,Colleen Ann Hanlon,2195,1925
2013-02-15T00:00:00,23498287,Mark S. George,Harry A. Demos,2195,2056
2013-02-15T00:00:00,23498287,Mark S. George,Edward Mark Kantor,2195,2125
2013-02-15T00:00:00,23498287,Mark S. George,Mark B Hamner,2195,2257
2013-02-15T00:00:00,23498287,Mark S. George,Karen J. Hartwell,2195,2277
2013-02-15T00:00:00,23498287,Mark S. George,Vanessa K. Hinson,2195,2309
2013-02-15T00:00:00,23498287,Mark S. George,Xingbao  Li,2195,2554
2013-02-15T00:00:00,23498287,Mark S. George,Patrick Mahlen O'neil,2195,2778
2013-02-15T00:00:00,23498287,Mark S. George,Christopher G. Pelic,2195,2805
2013-02-15T00:00:00,23498287,Mark S. George,Scott T. Reeves,2195,2872
2013-02-15T00:00:00,23498287,Mark S. George,Donna Rae Roberts,2195,2901
2013-02-15T00:00:00,23498287,Mark S. George,Ryan J. Gunselman,2195,2931
2013-02-15T00:00:00,23498287,Mark S. George,Edward Baron Short,2195,3021
2013-02-15T00:00:00,23498287,Mark S. George,Arthur R. Smith,2195,3048
2013-02-15T00:00:00,23498287,Mark S. George,Kenneth M. Spicer,2195,3074
2013-02-15T00:00:00,23498287,Mark S. George,Kelly Stephenson Barth,2195,3089
2013-02-15T00:00:00,23498287,Mark S. George,Istvan  Takacs,2195,3133
2013-02-15T00:00:00,23498287,Mark S. George,Thomas I. Epperson,2195,3159
2013-02-15T00:00:00,23498287,Mark S. George,Truman Roscoe Brown,2195,3176
2013-02-15T00:00:00,23498287,Mark S. George,James J. Prisciandaro,2195,3676
2013-02-15T00:00:00,23498287,Mark S. George,Sarah Louise Logan,2195,4362
2013-02-16T00:00:00,23417570,Francis G. Spinale,James H. Abernathy,3075,1728
2013-02-16T00:00:00,23417570,Francis G. Spinale,Calvert C. Alpert,3075,1758
2013-02-16T00:00:00,23417570,Francis G. Spinale,Catalin F. Baicu,3075,1807
2013-02-16T00:00:00,23417570,Francis G. Spinale,Scott M. Bradley,3075,1887
2013-02-16T00:00:00,23417570,Francis G. Spinale,Amy Dodd Bradshaw,3075,1888
2013-02-16T00:00:00,23417570,Francis G. Spinale,Chadrick E. Denlinger,3075,1963
2013-02-16T00:00:00,23417570,Francis G. Spinale,Fred A. Crawford,3075,2018
2013-02-16T00:00:00,23417570,Francis G. Spinale,Arthur Jackson Crumbley,3075,2023
2013-02-16T00:00:00,23417570,Francis G. Spinale,Geoffrey A. Forbus,3075,2164
2013-02-16T00:00:00,23417570,Francis G. Spinale,Eric M. Graham,3075,2219
2013-02-16T00:00:00,23417570,Francis G. Spinale,Latha  Hebbar,3075,2290
2013-02-16T00:00:00,23417570,Francis G. Spinale,John S. Ikonomidis,3075,2349
2013-02-16T00:00:00,23417570,Francis G. Spinale,Jerry Ewing Squires,3075,2383
2013-02-16T00:00:00,23417570,Francis G. Spinale,Jeffrey A. Jones,3075,2400
2013-02-16T00:00:00,23417570,Francis G. Spinale,John M. Kratz,3075,2475
2013-02-16T00:00:00,23417570,Francis G. Spinale,Paul J. Mcdermott,3075,2629
2013-02-16T00:00:00,23417570,Francis G. Spinale,Rupak D. Mukherjee,3075,2720
2013-02-16T00:00:00,23417570,Francis G. Spinale,Scott T. Reeves,3075,2872
2013-02-16T00:00:00,23417570,Francis G. Spinale,Marvin Michael Swindle,3075,3129
2013-02-16T00:00:00,23417570,Francis G. Spinale,John M. Toole,3075,3169
2013-02-16T00:00:00,23417570,Francis G. Spinale,Robert D. Warters,3075,3246
2013-02-16T00:00:00,23417570,Francis G. Spinale,Michael R. Zile,3075,3327
2013-02-16T00:00:00,23417570,Francis G. Spinale,Robert E. Stroud,3075,3558
2013-02-16T00:00:00,23417570,Francis G. Spinale,Ebony Jade Hilton,3075,3664
2013-02-16T00:00:00,23417570,Francis G. Spinale,Michel J Sabbagh,3075,3739
2013-02-16T00:00:00,23417570,Francis G. Spinale,Laura Simmons Spruill,3075,3753
2013-02-16T00:00:00,23417570,Francis G. Spinale,Jean M. Ruddy,3075,4259
2013-02-16T00:00:00,23417570,Francis G. Spinale,Kimberly Elaine Mchugh,3075,3959
2013-02-16T00:00:00,23419714,William A. Vandergrift,Abhay K. Varma,3202,3208
2013-02-17T00:00:00,23417743,Narendra L. Banik,Craig C. Beeson,1821,1838
2013-02-17T00:00:00,23417743,Narendra L. Banik,Arabinda  Das,1821,2040
2013-02-17T00:00:00,23417743,Narendra L. Banik,Azizul  Haque,1821,2263
2013-02-17T00:00:00,23417743,Narendra L. Banik,Sunil J. Patel,1821,2798
2013-02-17T00:00:00,23417743,Narendra L. Banik,Supriti  Samanta Ray,1821,2947
2013-02-17T00:00:00,23417743,Narendra L. Banik,William A. Vandergrift,1821,3202
2013-02-17T00:00:00,23417743,Narendra L. Banik,Abhay K. Varma,1821,3208
2013-02-17T00:00:00,23417743,Narendra L. Banik,Alexey Alexandrovich Vertegel,1821,4766
2013-02-17T00:00:00,23422879,Narendra L. Banik,Craig C. Beeson,1821,1838
2013-02-17T00:00:00,23422879,Narendra L. Banik,Arabinda  Das,1821,2040
2013-02-17T00:00:00,23422879,Narendra L. Banik,Azizul  Haque,1821,2263
2013-02-17T00:00:00,23422879,Narendra L. Banik,Sunil J. Patel,1821,2798
2013-02-17T00:00:00,23422879,Narendra L. Banik,Supriti  Samanta Ray,1821,2947
2013-02-17T00:00:00,23422879,Narendra L. Banik,William A. Vandergrift,1821,3202
2013-02-17T00:00:00,23422879,Narendra L. Banik,Abhay K. Varma,1821,3208
2013-02-17T00:00:00,23422879,Narendra L. Banik,Alexey Alexandrovich Vertegel,1821,4766
2013-02-17T00:00:00,23422879,James S. Krause,Sandra S. Brotherton,2476,1896
2013-02-17T00:00:00,23422879,James S. Krause,Clara E. Dismuke,2476,2071
2013-02-17T00:00:00,23422879,James S. Krause,Sara Virella Kraft,2476,2473
2013-02-17T00:00:00,23422879,James S. Krause,Lee Lineberry Saunders,2476,2551
2013-02-17T00:00:00,23422879,James S. Krause,David C. Morrisette,2476,2701
2013-02-17T00:00:00,23422879,James S. Krause,Lisa K. Saladin,2476,2941
2013-02-17T00:00:00,23422879,James S. Krause,Anbesaw W. Selassie,2476,2996
2013-02-17T00:00:00,23422879,James S. Krause,Yue  Cao,2476,3573
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Arthur Charles Riegel,2413,1736
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Joe Boyd Blumer,2413,1863
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Antonieta  Lavin,2413,2518
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Jacqueline F. Mcginty,2413,2638
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Joachim De Klerk  Uys,2413,3198
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Jompobe  Vuthiganon,2413,3226
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Heather A. Boger,2413,3362
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Carmela Marie Reichel,2413,3374
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Andy Y. Shih,2413,3611
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Rachel Joann Smith,2413,4008
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Cassandra D. Gipson,2413,4035
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Elena Maria Vazey,2413,4051
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Jamie Lynn Peters,2413,4120
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Devadoss J. Samuvel,2413,4130
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Stephen V. Mahler,2413,4148
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Erin A. Mcclure,2413,3836
2013-02-18T00:00:00,23428656,Peter W. Kalivas,Justin T. Gass,2413,3847
2013-02-18T00:00:00,23428656,Rachel Joann Smith,Peter W. Kalivas,4008,2413
2013-02-18T00:00:00,23428656,Rachel Joann Smith,Stephen V. Mahler,4008,4148
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Charles S. Greenberg,2202,2025
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Florence N. Hutchison,2202,2346
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Diane L. Kamen,2202,2416
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Margaret  Markiewicz,2202,2600
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Tamara Kristine Nowling,2202,2762
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,James C. Oates,2202,2766
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Janardan P. Pandey,2202,2794
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Baerbel  Rohrer,2202,2908
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Edwin A. Smith,2202,3052
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Ida J. Spruill,2202,3078
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Stephen  Tomlinson,2202,3168
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Xian-kui  Zhang,2202,3321
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Paula Sofia Amaral Sal Ramos,2202,3527
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Melissa Ann Cunningham,2202,3635
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Mara Lindsay Lennard Richard,2202,4084
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Pengfei  Li,2202,4119
2013-02-18T00:00:00,23441136,Gary S. Gilkeson,Erin L Collins,2202,4322
2013-02-19T00:00:00,23422753,Robert Joseph Adams,Christine A. Holmstedt,2894,1924
2013-02-19T00:00:00,23422753,Robert Joseph Adams,Julio Alejandro Chalela,2894,1951
2013-02-19T00:00:00,23422753,Robert Joseph Adams,Edward C. Jauch,2894,2105
2013-02-19T00:00:00,23422753,Robert Joseph Adams,Sherron M. Jackson,2894,2357
2013-02-19T00:00:00,23422753,Robert Joseph Adams,Marc Ivor Chimowitz,2894,2663
2013-02-19T00:00:00,23422753,Robert Joseph Adams,Tanya Nadine Turan,2894,3136
2013-02-19T00:00:00,23422753,Robert Joseph Adams,Robert F. Woolson,2894,3292
2013-02-19T00:00:00,23422753,Robert Joseph Adams,Wu Wei  Feng,2894,3426
2013-02-19T00:00:00,23422753,Robert Joseph Adams,Bruce I. Ovbiagele,2894,3620
2013-02-19T00:00:00,23422753,Robert Joseph Adams,Jenifer Haskill Voeks,2894,3674
2013-02-19T00:00:00,23422753,Robert Joseph Adams,Andrea D. Boan,2894,4002
2013-02-19T00:00:00,23422753,Robert Joseph Adams,Angela Marie Malek,2894,4021
2013-02-20T00:00:00,23161644,Xiangchun  Xuan,Amod A Ogale,4781,4689
2013-02-20T00:00:00,23161644,Xiangchun  Xuan,Pingshan  Wang,4781,4705
2013-02-20T00:00:00,23425356,Janardan P. Pandey,Aryan  Namboodiri,2794,4108
2013-02-20T00:00:00,23425356,Zihai  Li,Bei  Liu,3326,1842
2013-02-20T00:00:00,23425356,Zihai  Li,John Michael Kilby,3326,2392
2013-02-20T00:00:00,23425356,Zihai  Li,Kristi L. Helke,3326,2452
2013-02-20T00:00:00,23425356,Zihai  Li,Janardan P. Pandey,3326,2794
2013-02-20T00:00:00,23425356,Zihai  Li,Mark Philip Rubinstein,3326,2925
2013-02-20T00:00:00,23425356,Zihai  Li,Shaoli  Sun,3326,3023
2013-02-20T00:00:00,23425356,Zihai  Li,Beichu  Guo,3326,3358
2013-02-20T00:00:00,23425356,Zihai  Li,Chrystal Mary Paulos,3326,3384
2013-02-20T00:00:00,23425356,Zihai  Li,Feng  Hong,3326,3425
2013-02-20T00:00:00,23425356,Zihai  Li,Jennifer Donglan Wu,3326,3455
2013-02-20T00:00:00,23425356,Zihai  Li,Wei  Jiang,3326,3767
2013-02-20T00:00:00,23425356,Zihai  Li,Jessica Elaine Thaxton,3326,4064
2013-02-20T00:00:00,23425356,Zihai  Li,Ningfei  An,3326,4111
2013-02-20T00:00:00,23425356,Zihai  Li,Michelle Hase Nelson,3326,4370
2013-02-20T00:00:00,23425356,Zihai  Li,Zhenwu  Luo,3326,4402
2013-02-20T00:00:00,23425628,Anthony J. Alberg,Matthew J. Carpenter,1751,1936
2013-02-20T00:00:00,23425628,Anthony J. Alberg,Elizabeth Garrett Mayer,1751,2116
2013-02-20T00:00:00,23425628,Anthony J. Alberg,Marvella Elizabeth Ford,1751,2166
2013-02-20T00:00:00,23425628,Anthony J. Alberg,Elizabeth G. Hill,1751,2306
2013-02-20T00:00:00,23425628,Anthony J. Alberg,Kent Edward Armeson,1751,2424
2013-02-20T00:00:00,23425628,Anthony J. Alberg,Jeffrey E. Korte,1751,2469
2013-02-20T00:00:00,23425628,Anthony J. Alberg,Katherine Regan Sterba,1751,2480
2013-02-20T00:00:00,23425628,Anthony J. Alberg,Kristin  Wallace,1751,2485
2013-02-20T00:00:00,23425628,Anthony J. Alberg,David N. Lewin,1751,2542
2013-02-20T00:00:00,23425628,Anthony J. Alberg,Susan Gayle Reed,1751,2870
2013-02-20T00:00:00,23425628,Anthony J. Alberg,Kenneth Michael Cummings,1751,3469
2013-02-20T00:00:00,23425628,Anthony J. Alberg,Graham Walter Warren,1751,3660
2013-02-20T00:00:00,23425628,Kristin  Wallace,Anthony J. Alberg,2485,1751
2013-02-20T00:00:00,23425628,Kristin  Wallace,Marvella Elizabeth Ford,2485,2166
2013-02-20T00:00:00,23425628,Kristin  Wallace,Katherine Regan Sterba,2485,2480
2013-02-20T00:00:00,23425628,Kristin  Wallace,Andrew S. Brock,2485,3366
2013-02-20T00:00:00,23425628,Gerard A Silvestri,Alice M. Boylan,3030,1883
2013-02-20T00:00:00,23425628,Gerard A Silvestri,Dee Walker Ford,3030,2165
2013-02-20T00:00:00,23425628,Gerard A Silvestri,Leonie L Gordon,3030,2214
2013-02-20T00:00:00,23425628,Gerard A Silvestri,Brenda J. Hoffman,3030,2317
2013-02-20T00:00:00,23425628,Gerard A Silvestri,John T. Huggins,3030,2339
2013-02-20T00:00:00,23425628,Gerard A Silvestri,Walter J. Jones,3030,2401
2013-02-20T00:00:00,23425628,Gerard A Silvestri,Nicholas Corey Koch,3030,2465
2013-02-20T00:00:00,23425628,Gerard A Silvestri,Lawrence C. Mohr,3030,2689
2013-02-20T00:00:00,23425628,Gerard A Silvestri,Paul J. Nietert,3030,2751
2013-02-20T00:00:00,23425628,Gerard A Silvestri,Nicholas J. Pastis,3030,2754
2013-02-20T00:00:00,23425628,Gerard A Silvestri,James G. Ravenel,3030,2857
2013-02-20T00:00:00,23425628,Gerard A Silvestri,Carol A. Sherman,3030,3016
2013-02-20T00:00:00,23425628,Gerard A Silvestri,Gavin Yong Wang,3030,3241
2013-02-20T00:00:00,23425628,Gerard A Silvestri,James S. Zoller,3030,3328
