pmid,year,mesh,meshTreeNumber
23571051,2013-04-06T00:00:00,Risk Factors,N05.715.350.200.700
23571051,2013-04-06T00:00:00,Risk Factors,N05.715.360.750.625.700.700
23571051,2013-04-06T00:00:00,Risk Factors,N06.850.490.625.750
23571051,2013-04-06T00:00:00,Risk Factors,N06.850.520.830.600.800.725
23571051,2013-04-06T00:00:00,Stroke,C10.228.140.300.775
23571051,2013-04-06T00:00:00,Stroke,C14.907.253.855
23571051,2013-04-06T00:00:00,United States,Z01.107.567.875
23563529,2013-04-07T00:00:00,Adult,M01.060.116
23563529,2013-04-07T00:00:00,Age Factors,N05.715.350.075
23563529,2013-04-07T00:00:00,Age Factors,N06.850.490.250
23563529,2013-04-07T00:00:00,Aged,M01.060.116.100
23563529,2013-04-07T00:00:00,Cyclonic Storms,G16.500.240.135.500
23563529,2013-04-07T00:00:00,Disasters,N06.230.100
23563529,2013-04-07T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23563529,2013-04-07T00:00:00,Mental Disorders,F03
23563529,2013-04-07T00:00:00,Middle Aged,M01.060.116.630
23563529,2013-04-07T00:00:00,Psychiatric Status Rating Scales,F04.586
23563529,2013-04-07T00:00:00,Quality of Life,I01.800
23563529,2013-04-07T00:00:00,Quality of Life,K01.752.400.750
23563529,2013-04-07T00:00:00,Questionnaires,E05.318.308.750
23563529,2013-04-07T00:00:00,Questionnaires,L01.280.800
23563529,2013-04-07T00:00:00,Questionnaires,N05.715.360.300.695
23563529,2013-04-07T00:00:00,Questionnaires,N06.850.520.308.750
23563529,2013-04-07T00:00:00,Sex Factors,N05.715.350.675
23563529,2013-04-07T00:00:00,Sex Factors,N06.850.490.875
23563529,2013-04-07T00:00:00,"Stress, Psychological",F01.145.126.990
23563529,2013-04-07T00:00:00,"Stress, Psychological",F02.830.900
23570694,2013-04-09T00:00:00,Biomedical Research,H01.770.644.145
23570694,2013-04-09T00:00:00,Evidence-Based Medicine,H02.249.750
23570694,2013-04-09T00:00:00,Evidence-Based Medicine,H02.403.200.400
23570694,2013-04-09T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23570694,2013-04-09T00:00:00,Medical Oncology,H02.403.429.515
23570694,2013-04-09T00:00:00,Neoplasms,C04
23570694,2013-04-09T00:00:00,Practice Guidelines as Topic,N04.761.700.350.650
23570694,2013-04-09T00:00:00,Practice Guidelines as Topic,N05.700.350.650
23570694,2013-04-09T00:00:00,Risk Assessment,E05.318.740.600.800.715
23570694,2013-04-09T00:00:00,Risk Assessment,N04.452.871.715
23570694,2013-04-09T00:00:00,Risk Assessment,N05.715.360.750.625.700.690
23570694,2013-04-09T00:00:00,Risk Assessment,N06.850.505.715
23570694,2013-04-09T00:00:00,Risk Assessment,N06.850.520.830.600.800.715
23570694,2013-04-09T00:00:00,Smoking,F01.145.466.753
23570694,2013-04-09T00:00:00,Smoking Cessation,F01.145.940.700
23570694,2013-04-09T00:00:00,United States,Z01.107.567.875
23572575,2013-04-09T00:00:00,Animals,B01.050
23572575,2013-04-09T00:00:00,Anti-Bacterial Agents,D27.505.954.122.085
23572575,2013-04-09T00:00:00,Endoplasmic Reticulum,A11.284.430.214.190.875.248
23572575,2013-04-09T00:00:00,Fibroblasts,A11.329.228
23572575,2013-04-09T00:00:00,Fibroblasts,A11.872.228
23572575,2013-04-09T00:00:00,Fluorescent Antibody Technique,E01.450.495.435.375
23572575,2013-04-09T00:00:00,Fluorescent Antibody Technique,E05.200.750.551.512.240
23572575,2013-04-09T00:00:00,Fluorescent Antibody Technique,E05.478.594.430.375
23572575,2013-04-09T00:00:00,Gastrointestinal Tract,A03.556
23572575,2013-04-09T00:00:00,HSP90 Heat-Shock Proteins,D12.776.580.216.380
23572575,2013-04-09T00:00:00,Homeostasis,G07.700.360
23572575,2013-04-09T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23572575,2013-04-09T00:00:00,Membrane Glycoproteins,D12.776.395.550
23572575,2013-04-09T00:00:00,Membrane Glycoproteins,D12.776.543.550
23572575,2013-04-09T00:00:00,Molecular Chaperones,D12.776.580
23572575,2013-04-09T00:00:00,Plasmids,G05.360.600
23576578,2013-04-10T00:00:00,Angiotensin II,D06.472.699.094.078
23576578,2013-04-10T00:00:00,Angiotensin II,D12.644.400.070.078
23576578,2013-04-10T00:00:00,Angiotensin II,D12.644.456.073.041
23576578,2013-04-10T00:00:00,Angiotensin II,D12.644.548.058.078
23576578,2013-04-10T00:00:00,Angiotensin II,D12.776.641.650.070.078
23576578,2013-04-10T00:00:00,Angiotensin II,D23.469.050.050.050
23576578,2013-04-10T00:00:00,Animals,B01.050
23576578,2013-04-10T00:00:00,"Aorta, Thoracic",A07.231.114.056.372
23576578,2013-04-10T00:00:00,Arrestins,D12.776.306.090
23576578,2013-04-10T00:00:00,Arrestins,D12.776.543.090
23576578,2013-04-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23576578,2013-04-10T00:00:00,"Muscle, Smooth, Vascular",A02.633.570.491
23576578,2013-04-10T00:00:00,"Muscle, Smooth, Vascular",A07.231.491
23576578,2013-04-10T00:00:00,"Muscle, Smooth, Vascular",A10.690.467.491
23576578,2013-04-10T00:00:00,"Myocytes, Smooth Muscle",A11.620.520
23576578,2013-04-10T00:00:00,NF-kappa B,D12.776.260.600
23576578,2013-04-10T00:00:00,NF-kappa B,D12.776.660.600
23576578,2013-04-10T00:00:00,NF-kappa B,D12.776.930.600
23576578,2013-04-10T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
23576578,2013-04-10T00:00:00,"Rats, Sprague-Dawley",B01.050.150.900.649.865.635.505.700.750
23576578,2013-04-10T00:00:00,"Receptor, Angiotensin, Type 1",D12.776.543.750.100.047.625
23576578,2013-04-10T00:00:00,"Receptor, Angiotensin, Type 1",D12.776.543.750.720.600.150.625
23576578,2013-04-10T00:00:00,"Receptor, Angiotensin, Type 1",D12.776.543.750.750.130.750
23576578,2013-04-10T00:00:00,"Receptor, Angiotensin, Type 1",D12.776.543.750.750.555.150.750
23576770,2013-04-10T00:00:00,Adolescent,M01.060.057
23576770,2013-04-10T00:00:00,Adult,M01.060.116
23576770,2013-04-10T00:00:00,African Continental Ancestry Group,M01.686.508.100
23576770,2013-04-10T00:00:00,Automobile Driving,I03.125
23576770,2013-04-10T00:00:00,Blood Pressure,E01.370.600.875.249
23576770,2013-04-10T00:00:00,Blood Pressure,G09.330.380.076
23576770,2013-04-10T00:00:00,Child,M01.060.406
23576770,2013-04-10T00:00:00,Computer Simulation,L01.224.160
23576770,2013-04-10T00:00:00,European Continental Ancestry Group,M01.686.508.400
23576770,2013-04-10T00:00:00,Hemodynamics,G09.330.190.400
23576770,2013-04-10T00:00:00,Hemodynamics,G09.330.380
23576770,2013-04-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23576770,2013-04-10T00:00:00,"Models, Genetic",E05.599.395.397
23576770,2013-04-10T00:00:00,"Stress, Psychological",F01.145.126.990
23576770,2013-04-10T00:00:00,"Stress, Psychological",F02.830.900
23576770,2013-04-10T00:00:00,Young Adult,M01.060.116.815
23677120,2013-04-10T00:00:00,Animals,B01.050
23677120,2013-04-10T00:00:00,External Fixators,E07.858.442.660.430
23677120,2013-04-10T00:00:00,External Fixators,E07.858.690.650.430
23677120,2013-04-10T00:00:00,Materials Testing,E05.570
23578677,2013-04-11T00:00:00,Adult,M01.060.116
23578677,2013-04-11T00:00:00,Algorithms,G17.035
23578677,2013-04-11T00:00:00,Algorithms,L01.224.050
23578677,2013-04-11T00:00:00,"Data Interpretation, Statistical",E05.245.380
23578677,2013-04-11T00:00:00,"Data Interpretation, Statistical",E05.318.740.300
23578677,2013-04-11T00:00:00,"Data Interpretation, Statistical",L01.700.508.190.380
23578677,2013-04-11T00:00:00,"Data Interpretation, Statistical",N05.715.360.750.300
23578677,2013-04-11T00:00:00,"Data Interpretation, Statistical",N06.850.520.830.300
23578677,2013-04-11T00:00:00,Diffusion Tensor Imaging,E01.370.350.500.150.500
23578677,2013-04-11T00:00:00,Diffusion Tensor Imaging,E01.370.376.224
23578677,2013-04-11T00:00:00,Diffusion Tensor Imaging,E05.278
23578677,2013-04-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23578677,2013-04-11T00:00:00,Image Enhancement,E01.370.350.600.350
23578677,2013-04-11T00:00:00,Image Enhancement,L01.224.308.380
23578677,2013-04-11T00:00:00,"Image Interpretation, Computer-Assisted",E01.158.600
23578677,2013-04-11T00:00:00,"Image Interpretation, Computer-Assisted",E01.370.350.350
23578677,2013-04-11T00:00:00,"Image Interpretation, Computer-Assisted",L01.700.508.100.158.600
23578677,2013-04-11T00:00:00,Multiple Sclerosis,C10.114.375.500
23578677,2013-04-11T00:00:00,Multiple Sclerosis,C10.314.350.500
23578677,2013-04-11T00:00:00,Multiple Sclerosis,C20.111.258.250.500
23578677,2013-04-11T00:00:00,"Nerve Fibers, Myelinated",A08.663.542.512
23578677,2013-04-11T00:00:00,"Nerve Fibers, Myelinated",A11.671.514
23578677,2013-04-11T00:00:00,Sensitivity and Specificity,E05.318.740.872
23578677,2013-04-11T00:00:00,Sensitivity and Specificity,E05.318.780.800
23578677,2013-04-11T00:00:00,Sensitivity and Specificity,G17.800
23578677,2013-04-11T00:00:00,Sensitivity and Specificity,N05.715.360.750.725
23578677,2013-04-11T00:00:00,Sensitivity and Specificity,N05.715.360.780.700
23578677,2013-04-11T00:00:00,Sensitivity and Specificity,N06.850.520.445.800
23578677,2013-04-11T00:00:00,Sensitivity and Specificity,N06.850.520.830.872
23578677,2013-04-11T00:00:00,Spinal Cord Injuries,C10.228.854.770
23578677,2013-04-11T00:00:00,Spinal Cord Injuries,C10.900.850
23578677,2013-04-11T00:00:00,Spinal Cord Injuries,C21.866.819
23578931,2013-04-11T00:00:00,Animals,B01.050
23578931,2013-04-11T00:00:00,Apoptosis Regulatory Proteins,D12.644.360.075
23578931,2013-04-11T00:00:00,Apoptosis Regulatory Proteins,D12.776.476.075
23578931,2013-04-11T00:00:00,Cell Movement,G04.299.283
23578931,2013-04-11T00:00:00,Cell Movement,G07.700.560.500.180
23578931,2013-04-11T00:00:00,Endothelial Cells,A11.436.275
23578931,2013-04-11T00:00:00,"Gene Expression Regulation, Developmental",G05.355.315.310
23578931,2013-04-11T00:00:00,Heart Valves,A07.541.510
23578931,2013-04-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23578931,2013-04-11T00:00:00,MicroRNAs,D13.150.650.319
23578931,2013-04-11T00:00:00,MicroRNAs,D13.444.735.150.319
23578931,2013-04-11T00:00:00,MicroRNAs,D13.444.735.790.099
23578931,2013-04-11T00:00:00,RNA-Binding Proteins,D12.776.157.725
23578931,2013-04-11T00:00:00,RNA-Binding Proteins,D12.776.664.962
23578931,2013-04-11T00:00:00,Zebrafish,B01.050.150.900.493.200.244.828
23578931,2013-04-11T00:00:00,Zebrafish Proteins,D12.776.325.500
23579263,2013-04-11T00:00:00,Adult,M01.060.116
23579263,2013-04-11T00:00:00,Aged,M01.060.116.100
23579263,2013-04-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23579263,2013-04-11T00:00:00,Middle Aged,M01.060.116.630
23579263,2013-04-11T00:00:00,"Phantoms, Imaging",E07.671
23579263,2013-04-11T00:00:00,Radiation Dosage,E05.799.513
23579263,2013-04-11T00:00:00,Radiation Dosage,G01.201.875.740
23579263,2013-04-11T00:00:00,Radiation Dosage,N06.850.810.250
23579263,2013-04-11T00:00:00,Radiometry,E05.799
23579263,2013-04-11T00:00:00,Risk Assessment,E05.318.740.600.800.715
23579263,2013-04-11T00:00:00,Risk Assessment,N04.452.871.715
23579263,2013-04-11T00:00:00,Risk Assessment,N05.715.360.750.625.700.690
23579263,2013-04-11T00:00:00,Risk Assessment,N06.850.505.715
23579263,2013-04-11T00:00:00,Risk Assessment,N06.850.520.830.600.800.715
23579263,2013-04-11T00:00:00,Sex Factors,N05.715.350.675
23579263,2013-04-11T00:00:00,Sex Factors,N06.850.490.875
23579263,2013-04-11T00:00:00,"Tomography, X-Ray Computed",E01.370.350.350.810
23579263,2013-04-11T00:00:00,"Tomography, X-Ray Computed",E01.370.350.600.350.700.810
23579263,2013-04-11T00:00:00,"Tomography, X-Ray Computed",E01.370.350.700.700.810
23579263,2013-04-11T00:00:00,"Tomography, X-Ray Computed",E01.370.350.700.810.810
23579263,2013-04-11T00:00:00,"Tomography, X-Ray Computed",E01.370.350.825.810.810
23582231,2013-04-11T00:00:00,Environment,G16.500.275
23582231,2013-04-11T00:00:00,Environment,N06.230
23582231,2013-04-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23582231,2013-04-11T00:00:00,South Carolina,Z01.107.567.875.075.662
23582231,2013-04-11T00:00:00,South Carolina,Z01.107.567.875.750.700
23582638,2013-04-11T00:00:00,Adenoviridae,B04.280.030
23582638,2013-04-11T00:00:00,Adenoviridae,B04.909.204.097
23582638,2013-04-11T00:00:00,Adult,M01.060.116
23582638,2013-04-11T00:00:00,Drug Carriers,D26.255.260
23582638,2013-04-11T00:00:00,Drug Carriers,D27.720.280.260
23582638,2013-04-11T00:00:00,Drug Carriers,E02.319.300.380
23582638,2013-04-11T00:00:00,Genetic Vectors,G05.360.337
23582638,2013-04-11T00:00:00,HIV Infections,C02.782.815.616.400
23582638,2013-04-11T00:00:00,HIV Infections,C02.800.801.400
23582638,2013-04-11T00:00:00,HIV Infections,C20.673.480
23582638,2013-04-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23582638,2013-04-11T00:00:00,"Receptors, IgG",D12.776.543.750.705.871.300
23582638,2013-04-11T00:00:00,"Receptors, IgG",D23.050.301.264.035.695
23582638,2013-04-11T00:00:00,"Receptors, IgG",D23.101.100.110.695
23582638,2013-04-11T00:00:00,"Vaccines, Synthetic",D12.776.828.868
23582638,2013-04-11T00:00:00,"Vaccines, Synthetic",D20.215.894.865
23582638,2013-04-11T00:00:00,"Vaccines, Synthetic",D23.050.865
23583651,2013-04-11T00:00:00,"Adaptation, Physiological",G07.700.062
23583651,2013-04-11T00:00:00,"Adaptation, Physiological",G16.100.057.500
23583651,2013-04-11T00:00:00,Animals,B01.050
23583651,2013-04-11T00:00:00,Anoxia,C23.888.852.079
23583651,2013-04-11T00:00:00,Case-Control Studies,E05.318.760.500.500
23583651,2013-04-11T00:00:00,Case-Control Studies,N05.715.360.775.175.200
23583651,2013-04-11T00:00:00,Case-Control Studies,N06.850.520.450.500.500
23583651,2013-04-11T00:00:00,Chronic Disease,C23.550.291.500
23583651,2013-04-11T00:00:00,Disease Progression,C23.550.291.656
23583651,2013-04-11T00:00:00,Down-Regulation,G02.111.087.225
23583651,2013-04-11T00:00:00,Down-Regulation,G02.149.115.225
23583651,2013-04-11T00:00:00,Down-Regulation,G05.355.315.200
23583651,2013-04-11T00:00:00,Down-Regulation,G07.690.812.230
23583651,2013-04-11T00:00:00,Down-Regulation,G07.700.680.230
23583651,2013-04-11T00:00:00,Endothelial Cells,A11.436.275
23583651,2013-04-11T00:00:00,"Endothelium, Vascular",A07.231.330
23583651,2013-04-11T00:00:00,"Endothelium, Vascular",A10.272.491.355
23583651,2013-04-11T00:00:00,Gene Expression Regulation,G05.355.315
23583651,2013-04-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23583651,2013-04-11T00:00:00,"Hypertension, Pulmonary",C08.381.423
23583651,2013-04-11T00:00:00,Lung,A04.411
23583651,2013-04-11T00:00:00,"RNA, Messenger",D13.444.735.544
23583651,2013-04-11T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
23583651,2013-04-11T00:00:00,"Rats, Sprague-Dawley",B01.050.150.900.649.865.635.505.700.750
23583651,2013-04-11T00:00:00,"Scleroderma, Systemic",C17.300.799
23583651,2013-04-11T00:00:00,"Scleroderma, Systemic",C17.800.784
24499406,2013-04-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
24499406,2013-04-11T00:00:00,Stroke,C10.228.140.300.775
24499406,2013-04-11T00:00:00,Stroke,C14.907.253.855
23585425,2013-04-12T00:00:00,Animals,B01.050
23585425,2013-04-12T00:00:00,Carcinogens,D27.888.569.100
23585425,2013-04-12T00:00:00,Cell Proliferation,G04.299.233.750
23585425,2013-04-12T00:00:00,Cell Proliferation,G07.700.320.249.410.750
23585425,2013-04-12T00:00:00,Chronic Disease,C23.550.291.500
23585425,2013-04-12T00:00:00,Colitis,C06.405.205.265
23585425,2013-04-12T00:00:00,Colitis,C06.405.469.158.188
23585425,2013-04-12T00:00:00,Colonic Neoplasms,C04.588.274.476.411.307.180
23585425,2013-04-12T00:00:00,Colonic Neoplasms,C06.301.371.411.307.180
23585425,2013-04-12T00:00:00,Colonic Neoplasms,C06.405.249.411.307.180
23585425,2013-04-12T00:00:00,Colonic Neoplasms,C06.405.469.158.356.180
23585425,2013-04-12T00:00:00,Colonic Neoplasms,C06.405.469.491.307.180
23585425,2013-04-12T00:00:00,Diet,E05.272
23585425,2013-04-12T00:00:00,Diet,G07.610.240
23585425,2013-04-12T00:00:00,"RNA, Messenger",D13.444.735.544
23585425,2013-04-12T00:00:00,Retinoid X Receptor alpha,D12.776.260.698.701.500.500
23585425,2013-04-12T00:00:00,Retinoid X Receptor alpha,D12.776.826.701.500.500
23585425,2013-04-12T00:00:00,Retinoid X Receptor alpha,D12.776.930.669.701.500.500
23585425,2013-04-12T00:00:00,Transcription Factors,D12.776.930
23585425,2013-04-12T00:00:00,Vitamin D Deficiency,C18.654.521.500.133.770
23585456,2013-04-12T00:00:00,Animals,B01.050
23585456,2013-04-12T00:00:00,Hela Cells,A11.251.210.190.400
23585456,2013-04-12T00:00:00,Hela Cells,A11.251.860.180.400
23585456,2013-04-12T00:00:00,Hela Cells,A11.436.340
23585456,2013-04-12T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23585456,2013-04-12T00:00:00,Prostatic Neoplasms,C04.588.945.440.770
23585456,2013-04-12T00:00:00,Prostatic Neoplasms,C12.294.260.750
23585456,2013-04-12T00:00:00,Prostatic Neoplasms,C12.294.565.625
23585456,2013-04-12T00:00:00,Prostatic Neoplasms,C12.758.409.750
23585456,2013-04-12T00:00:00,Protein Kinase Inhibitors,D27.505.519.389.755
23585456,2013-04-12T00:00:00,Proto-Oncogene Proteins c-akt,D08.811.913.696.620.682.700.755
23585456,2013-04-12T00:00:00,Proto-Oncogene Proteins c-akt,D12.776.476.565
23585456,2013-04-12T00:00:00,Proto-Oncogene Proteins c-akt,D12.776.624.664.700.168
23585456,2013-04-12T00:00:00,Proto-Oncogene Proteins c-pim-1,D08.811.913.696.620.682.700.776
23585456,2013-04-12T00:00:00,Proto-Oncogene Proteins c-pim-1,D12.776.624.664.700.191
23585456,2013-04-12T00:00:00,Signal Transduction,G02.111.087.800
23585456,2013-04-12T00:00:00,Signal Transduction,G02.149.115.800
23585456,2013-04-12T00:00:00,Signal Transduction,G04.299.880
23587468,2013-04-12T00:00:00,Cardiac Output,E01.370.370.380.150
23587468,2013-04-12T00:00:00,Cardiac Output,G09.330.380.124
23587468,2013-04-12T00:00:00,Cardiac Surgical Procedures,E04.100.376
23587468,2013-04-12T00:00:00,Cardiac Surgical Procedures,E04.928.220
23587468,2013-04-12T00:00:00,Cardiopulmonary Bypass,E04.292.413
23587468,2013-04-12T00:00:00,Hospital Costs,N03.219.151.400.687
23587468,2013-04-12T00:00:00,Hospital Costs,N03.219.262.500
23587468,2013-04-12T00:00:00,Hospital Costs,N05.300.375.500
23587468,2013-04-12T00:00:00,Hospital Mortality,E05.318.308.985.550.400
23587468,2013-04-12T00:00:00,Hospital Mortality,L01.280.975.550.400
23587468,2013-04-12T00:00:00,Hospital Mortality,N01.224.935.698.400
23587468,2013-04-12T00:00:00,Hospital Mortality,N06.850.505.400.975.550.400
23587468,2013-04-12T00:00:00,Hospital Mortality,N06.850.520.308.985.550.400
23587468,2013-04-12T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23587468,2013-04-12T00:00:00,"Infant, Newborn",M01.060.703.520
23587468,2013-04-12T00:00:00,Intensive Care Units,N02.278.388.493
23587468,2013-04-12T00:00:00,Length of Stay,E02.760.400.480
23587468,2013-04-12T00:00:00,Length of Stay,N02.421.585.400.480
23587468,2013-04-12T00:00:00,Postoperative Complications,C23.550.767
23587468,2013-04-12T00:00:00,Research Design,E05.581.500
23587468,2013-04-12T00:00:00,Research Design,H01.770.644.728
23587468,2013-04-12T00:00:00,"Respiration, Artificial",E02.365.647.729
23587468,2013-04-12T00:00:00,"Respiration, Artificial",E02.880.820
23587468,2013-04-12T00:00:00,Treatment Outcome,E01.789.800
23587468,2013-04-12T00:00:00,Treatment Outcome,N04.761.559.590.800
23587468,2013-04-12T00:00:00,Treatment Outcome,N05.715.360.575.575.800
23587964,2013-04-12T00:00:00,Biotechnology,H01.158.550
23587964,2013-04-12T00:00:00,Biotechnology,J01.897.120
23587964,2013-04-12T00:00:00,Carbon Dioxide,D01.200.200
23587964,2013-04-12T00:00:00,Carbon Dioxide,D01.362.150
23587964,2013-04-12T00:00:00,Carbon Dioxide,D01.650.550.200
23587964,2013-04-12T00:00:00,Methane,D02.455.326.146.571
23587489,2013-04-13T00:00:00,Adipocytes,A11.329.114
23587489,2013-04-13T00:00:00,Animals,B01.050
23587489,2013-04-13T00:00:00,Cell Differentiation,G04.299.151
23587489,2013-04-13T00:00:00,Cytokines,D12.644.276.374
23587489,2013-04-13T00:00:00,Cytokines,D12.776.467.374
23587489,2013-04-13T00:00:00,Cytokines,D23.529.374
23587489,2013-04-13T00:00:00,T-Lymphocytes,A11.118.637.555.567.569
23587489,2013-04-13T00:00:00,T-Lymphocytes,A15.145.229.637.555.567.569
23587489,2013-04-13T00:00:00,T-Lymphocytes,A15.382.490.555.567.569
23591286,2013-04-13T00:00:00,Adult,M01.060.116
23591286,2013-04-13T00:00:00,Aged,M01.060.116.100
23591286,2013-04-13T00:00:00,Clinical Laboratory Techniques,E05.200
23591286,2013-04-13T00:00:00,Decision Support Techniques,E05.245
23591286,2013-04-13T00:00:00,Decision Support Techniques,L01.700.508.190
23591286,2013-04-13T00:00:00,Electronic Health Records,E05.318.308.940.968.625.500
23591286,2013-04-13T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23591286,2013-04-13T00:00:00,Liver Cirrhosis,C06.552.630
23591286,2013-04-13T00:00:00,Middle Aged,M01.060.116.630
23591286,2013-04-13T00:00:00,Risk Assessment,E05.318.740.600.800.715
23591286,2013-04-13T00:00:00,Risk Assessment,N04.452.871.715
23591286,2013-04-13T00:00:00,Risk Assessment,N05.715.360.750.625.700.690
23591286,2013-04-13T00:00:00,Risk Assessment,N06.850.505.715
23591286,2013-04-13T00:00:00,Risk Assessment,N06.850.520.830.600.800.715
23591286,2013-04-13T00:00:00,Sensitivity and Specificity,E05.318.740.872
23591286,2013-04-13T00:00:00,Sensitivity and Specificity,E05.318.780.800
23591286,2013-04-13T00:00:00,Sensitivity and Specificity,G17.800
23591286,2013-04-13T00:00:00,Sensitivity and Specificity,N05.715.360.750.725
23591286,2013-04-13T00:00:00,Sensitivity and Specificity,N05.715.360.780.700
23591286,2013-04-13T00:00:00,Sensitivity and Specificity,N06.850.520.445.800
23591286,2013-04-13T00:00:00,Sensitivity and Specificity,N06.850.520.830.872
24090470,2013-04-13T00:00:00,Canes,E07.858.442.250
24090470,2013-04-13T00:00:00,Data Collection,E05.318.308
24090470,2013-04-13T00:00:00,Data Collection,L01.280
24090470,2013-04-13T00:00:00,Data Collection,N05.715.360.300
24090470,2013-04-13T00:00:00,Data Collection,N06.850.520.308
24090470,2013-04-13T00:00:00,Fatigue,C23.888.369
24090470,2013-04-13T00:00:00,"Gait Disorders, Neurologic",C10.597.404
24090470,2013-04-13T00:00:00,"Gait Disorders, Neurologic",C23.888.592.413
24090470,2013-04-13T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
24090470,2013-04-13T00:00:00,Middle Aged,M01.060.116.630
24090470,2013-04-13T00:00:00,Pain,C10.597.617
24090470,2013-04-13T00:00:00,Pain,C23.888.592.612
24090470,2013-04-13T00:00:00,Pain,C23.888.646
24090470,2013-04-13T00:00:00,Pain,F02.830.816.444
24090470,2013-04-13T00:00:00,Pain,G11.561.600.810.444
24090470,2013-04-13T00:00:00,Spinal Cord Injuries,C10.228.854.770
24090470,2013-04-13T00:00:00,Spinal Cord Injuries,C10.900.850
24090470,2013-04-13T00:00:00,Spinal Cord Injuries,C21.866.819
24090470,2013-04-13T00:00:00,Wheelchairs,E07.796.980
23583978,2013-04-14T00:00:00,African Americans,M01.686.508.100.100
23583978,2013-04-14T00:00:00,African Americans,M01.686.754.100
23583978,2013-04-14T00:00:00,Body Mass Index,E01.370.600.115.100.125
23583978,2013-04-14T00:00:00,Body Mass Index,E05.041.124.125
23583978,2013-04-14T00:00:00,Body Mass Index,G07.100.100.125
23583978,2013-04-14T00:00:00,Body Mass Index,N06.850.505.200.100.175
23583978,2013-04-14T00:00:00,Case-Control Studies,E05.318.760.500.500
23583978,2013-04-14T00:00:00,Case-Control Studies,N05.715.360.775.175.200
23583978,2013-04-14T00:00:00,Case-Control Studies,N06.850.520.450.500.500
23583978,2013-04-14T00:00:00,Genetic Loci,G05.360.340.024.380
23583978,2013-04-14T00:00:00,Genetic Predisposition to Disease,C23.550.291.687.500
23583978,2013-04-14T00:00:00,Genetic Predisposition to Disease,G05.380.355
23583978,2013-04-14T00:00:00,Genome-Wide Association Study,E05.318.416.249
23583978,2013-04-14T00:00:00,Genome-Wide Association Study,E05.318.780.392
23583978,2013-04-14T00:00:00,Genome-Wide Association Study,E05.393.385.500
23583978,2013-04-14T00:00:00,Genome-Wide Association Study,E05.393.522.500
23583978,2013-04-14T00:00:00,Genome-Wide Association Study,E05.393.760.640.500
23583978,2013-04-14T00:00:00,Genome-Wide Association Study,N06.850.520.445.392
23583978,2013-04-14T00:00:00,Genome-Wide Association Study,N06.850.520.470.500
23583978,2013-04-14T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
23583978,2013-04-14T00:00:00,Linkage Disequilibrium,G05.540.500
23583978,2013-04-14T00:00:00,Obesity,C18.654.726.500
23583978,2013-04-14T00:00:00,Obesity,C23.888.144.699.500
23583978,2013-04-14T00:00:00,Obesity,E01.370.600.115.100.160.120.699.500
23583978,2013-04-14T00:00:00,Obesity,G07.100.100.160.120.699.500
23583978,2013-04-14T00:00:00,"Polymorphism, Single Nucleotide",G05.365.795.598
23587946,2013-04-15T00:00:00,Amino Acid Sequence,G02.111.570.060
23587946,2013-04-15T00:00:00,Amino Acid Sequence,L01.453.245.667.060
23587946,2013-04-15T00:00:00,Anti-Bacterial Agents,D27.505.954.122.085
23587946,2013-04-15T00:00:00,Bacterial Proteins,D12.776.097
23587946,2013-04-15T00:00:00,Gonorrhea,C01.252.400.625.391
23587946,2013-04-15T00:00:00,Gonorrhea,C01.252.810.401
23587946,2013-04-15T00:00:00,Gonorrhea,C01.539.778.281.401
23587946,2013-04-15T00:00:00,Gonorrhea,C12.294.668.281.401
23587946,2013-04-15T00:00:00,Gonorrhea,C13.351.500.711.281.401
23587946,2013-04-15T00:00:00,Microbial Sensitivity Tests,E05.200.875.595
23587946,2013-04-15T00:00:00,Microbial Sensitivity Tests,E05.337.550.400
23587946,2013-04-15T00:00:00,Molecular Sequence Data,L01.453.245.667
23587946,2013-04-15T00:00:00,Mutation,G05.365.590
23587946,2013-04-15T00:00:00,Neisseria gonorrhoeae,B03.440.400.425.550.550.474
23587946,2013-04-15T00:00:00,Neisseria gonorrhoeae,B03.660.075.525.520.400
23587946,2013-04-15T00:00:00,Penicillin-Binding Proteins,D08.811.710
